'id','clazz','costrmb','description','model_code','month_year','part_number','plant','price_list_region','series_code','std_opt','currency_currency'
209934,Class 5 NOT BT,0.0,'1 Auxiliary Function Hose Group - 2 Hoses Internally Mounted',H5.0UT6,2023-08-01,'1A2SLF',Maximal,Hyster AP,A3D0,'',USD
209935,Class 5 NOT BT,1171.3134,'1 Auxiliary Function Hose Group - 2 Hoses Internally Mounted',H5.0UT6,2023-08-01,'1A2SFF',Maximal,Hyster AP,A3D0,'',USD
209936,Class 5 NOT BT,1421.3012,'1 Auxiliary Function Hose Group - 2 Hoses Internally Mounted',H5.0UT6,2023-08-01,'1A3SFF',Maximal,Hyster AP,A3D0,'',USD
209937,Class 5 NOT BT,802.3799,'2 Auxiliary Function Hose Group - 4 Hoses Internally Mounted',H5.0UT6,2023-08-01,'2A2SLF',Maximal,Hyster AP,A3D0,'',USD
209938,Class 5 NOT BT,1655.1606,'2 Auxiliary Function Hose Group - 4 Hoses Internally Mounted',H5.0UT6,2023-08-01,'2A2SFF',Maximal,Hyster AP,A3D0,'',USD
210444,Class 5 NOT BT,0.0,Tilt Cylinder Boots,GP70UX6,2023-08-01,TILTCB,Maximal,Yale AP,A7T0,'',USD
209939,Class 5 NOT BT,1857.7716,'2 Auxiliary Function Hose Group - 4 Hoses Internally Mounted',H5.0UT6,2023-08-01,'2A3SFF',Maximal,Hyster AP,A3D0,'',USD
209940,Class 5 NOT BT,0.0,Without Hose Group,H5.0UT6,2023-08-01,HGNONE,Maximal,Hyster AP,A3D0,'',USD
209941,Class 5 NOT BT,0.0,'8.25-15-14PR- Pneumatic -Dual Drive Tread',H5.0UT6,2023-08-01,DT825P,Maximal,Hyster AP,A3D0,'',USD
209942,Class 5 NOT BT,0.0,'8.25-15NHS -Pneumatic Shaped Solid (PSS) -Dual Drive Tread  ',H5.0UT6,2023-08-01,DTNHPS,Maximal,Hyster AP,A3D0,'',USD
209943,Class 5 NOT BT,0.0,'8.25-15-14PR - Pneumatic Steer Tire  ',H5.0UT6,2023-08-01,STPNPR,Maximal,Hyster AP,A3D0,'',USD
209944,Class 5 NOT BT,0.0,'8.25-15NHS -Pneumatic Shaped Solid (PSS) Steer Tire  ',H5.0UT6,2023-08-01,STPSS8,Maximal,Hyster AP,A3D0,'',USD
209945,Class 5 NOT BT,0.0,'96.5" Short Overhead Guard',H5.0UT6,2023-08-01,OHGS96,Maximal,Hyster AP,A3D0,'',USD
209946,Class 5 NOT BT,10545.9638,Full Steel Cab,H5.0UT6,2023-08-01,CAB055,Maximal,Hyster AP,A3D0,'',USD
209947,Class 5 NOT BT,11793.4025,Cab with Heater,H5.0UT6,2023-08-01,CAB047,Maximal,Hyster AP,A3D0,'',USD
209948,Class 5 NOT BT,15452.2349,Enclosed Cabin with Air Conditioning,H5.0UT6,2023-08-01,ENCBAC,Maximal,Hyster AP,A3D0,'',USD
209949,Class 5 NOT BT,5815.8131,Solid Top Screen with Front and Rear Screens and Washer/Wipers,H5.0UT6,2023-08-01,TSSFRW,Maximal,Hyster AP,A3D0,'',USD
209950,Class 5 NOT BT,3451.9574,Solid Top Screen with Front Screen and Washer/Wipers,H5.0UT6,2023-08-01,TSSFWW,Maximal,Hyster AP,A3D0,'',USD
209951,Class 5 NOT BT,332.8365,Rain Cover for Overhead Guard,H5.0UT6,2023-08-01,RACOHG,Maximal,Hyster AP,A3D0,'',USD
209952,Class 5 NOT BT,0.0,Mirrors - Dual Side View - Mounted on the Left and Right Side of Overhead Guard,H5.0UT6,2023-08-01,MIRDRV,Maximal,Hyster AP,A3D0,'',USD
209953,Class 5 NOT BT,66.529,Rear Drive Handle with Horn Button,H5.0UT6,2023-08-01,HNDLRD,Maximal,Hyster AP,A3D0,'',USD
209954,Class 5 NOT BT,0.0,Lever Shift Direction Control - Mounted on Left Hand Side of Steering Column,H5.0UT6,2023-08-01,DICOLV,Maximal,Hyster AP,A3D0,'',USD
209955,Class 5 NOT BT,0.0,Steering Wheel with Spinner Knob,H5.0UT6,2023-08-01,SWWISK,Maximal,Hyster AP,A3D0,'',USD
209956,Class 5 NOT BT,470.743,Full-Suspension Vinyl Seat,H5.0UT6,2023-08-01,FSVSEA,Maximal,Hyster AP,A3D0,'',USD
209957,Class 5 NOT BT,487.8793,Full Suspension Vinyl with Seat Belt with Sequential Interlock,H5.0UT6,2023-08-01,SNFSAP,Maximal,Hyster AP,A3D0,'',USD
209958,Class 5 NOT BT,282.2442,Work Lights - LED - 2 Front Rear Combination Lights - 2 Brake / Tail / Back-up Front and Rear Turn Signals,H5.0UT6,2023-08-01,L2FSTR,Maximal,Hyster AP,A3D0,'',USD
209959,Class 5 NOT BT,346.7572,Work Lights - LED - 2 Front and 1 Rear Rear Combination Lights - 2 Brake / Tail / Back-up Front and Rear Turn Signals,H5.0UT6,2023-08-01,LL21BT,Maximal,Hyster AP,A3D0,'',USD
209960,Class 5 NOT BT,0.0,Without Lights,H5.0UT6,2023-08-01,LTNONE,Maximal,Hyster AP,A3D0,'',USD
209961,Class 5 NOT BT,0.0,Visible Alarm - Amber LED Strobe - Keyswitch Activated - Does Not Increase Truck Height,H5.0UT6,2023-08-01,LASWKS,Maximal,Hyster AP,A3D0,'',USD
209962,Class 5 NOT BT,67.537,Visual Alarm not Included,H5.0UT6,2023-08-01,VISALA,Maximal,Hyster AP,A3D0,'',USD
209963,Class 5 NOT BT,0.0,Audible Alarm - Reverse Direction Activated,H5.0UT6,2023-08-01,ALAAUR,Maximal,Hyster AP,A3D0,'',USD
209964,Class 5 NOT BT,-15.1202,No Audible Reverse Alarm Selected,H5.0UT6,2023-08-01,ARANIN,Maximal,Hyster AP,A3D0,'',USD
209965,Class 5 NOT BT,20.1603,Parking Alarm ,H5.0UT6,2023-08-01,PRKALM,Maximal,Hyster AP,A3D0,'',USD
209966,Class 5 NOT BT,0.0,'Standard Warranty 12 Months / 2,000 Hours, Powertrain 36 Months / 3,000 Hours ',H5.0UT6,2023-08-01,WAP12D,Maximal,Hyster AP,A3D0,'',USD
209967,Class 5 NOT BT,0.0,English Literature Pack and Labels,H5.0UT6,2023-08-01,LITPEN,Maximal,Hyster AP,A3D0,'',USD
209968,Class 5 NOT BT,0.0,Fees & Surcharges,H5.0UT6,2023-08-01,A3D0,Maximal,Hyster AP,A3D0,'',USD
209969,Class 5 NOT BT,0.0,Mitsubishi 5.0L Diesel  S6S-T 63.9kw / 85.5hp,H6.0UT6,2023-08-01,MT5DS6,Maximal,Hyster AP,A3D0,'',USD
209970,Class 5 NOT BT,0.0,Electronic Powershift 2 Speed Transmission,H6.0UT6,2023-08-01,UTPS2S,Maximal,Hyster AP,A3D0,'',USD
209971,Class 5 NOT BT,0.0,Brakes - Self Energizing Drum ,H6.0UT6,2023-08-01,DRAXDB,Maximal,Hyster AP,A3D0,'',USD
209972,Class 5 NOT BT,0.0,Key Switch Start,H6.0UT6,2023-08-01,SSKEIA,Maximal,Hyster AP,A3D0,'',USD
209973,Class 5 NOT BT,0.0,Standard (14° F to 104° F) ,H6.0UT6,2023-08-01,ST104F,Maximal,Hyster AP,A3D0,'',USD
209974,Class 5 NOT BT,0.0,Cold Ambient (-4° F to 104° F),H6.0UT6,2023-08-01,AT104F,Maximal,Hyster AP,A3D0,'',USD
209975,Class 5 NOT BT,1355.7802,Hot Ambient (14° F to 122° F),H6.0UT6,2023-08-01,HA1412,Maximal,Hyster AP,A3D0,'',USD
209976,Class 5 NOT BT,0.0,High Air Intake ,H6.0UT6,2023-08-01,AIINHI,Maximal,Hyster AP,A3D0,'',USD
209977,Class 5 NOT BT,173.2677,Heavy Duty Air Intake with Precleaner ,H6.0UT6,2023-08-01,AIHWPC,Maximal,Hyster AP,A3D0,'',USD
209978,Class 5 NOT BT,0.0,Fuel Cap - Non Lockable,H6.0UT6,2023-08-01,ACFCNL,Maximal,Hyster AP,A3D0,'',USD
209979,Class 5 NOT BT,10.0801,Fuel Cap - Lockable,H6.0UT6,2023-08-01,ACFCLO,Maximal,Hyster AP,A3D0,'',USD
209980,Class 5 NOT BT,0.0,Overhead Exhaust ,H6.0UT6,2023-08-01,EXOVHD,Maximal,Hyster AP,A3D0,'',USD
209981,Class 5 NOT BT,80.6412,Spark Arrester,H6.0UT6,2023-08-01,SPKARR,Maximal,Hyster AP,A3D0,'',USD
209982,Class 5 NOT BT,895.1173,Operator Presence System,H6.0UT6,2023-08-01,OPPRSY,Maximal,Hyster AP,A3D0,'',USD
209983,Class 5 NOT BT,436.1278,Battery Disconnect,H6.0UT6,2023-08-01,BADISW,Maximal,Hyster AP,A3D0,'',USD
209984,Class 5 NOT BT,0.0,'2 Stage Limited Free Lift Mast 118" Maximum Lift Height, 99" Lowered Height ',H6.0UT6,2023-08-01,V11899,Maximal,Hyster AP,A3D0,'',USD
209985,Class 5 NOT BT,0.0,'2 Stage Limited Free Lift Mast 118" Maximum Lift Height, 104" Lowered Height ',H6.0UT6,2023-08-01,V11814,Maximal,Hyster AP,A3D0,'',USD
209986,Class 5 NOT BT,2378.9154,'2 Stage Full Free Lift Mast 118" Maximum Lift Height, 104" Lowered Height ',H6.0UT6,2023-08-01,F11814,Maximal,Hyster AP,A3D0,'',USD
209987,Class 5 NOT BT,2615.7989,'2 Stage Full Free Lift Mast 129" Maximum Lift Height, 109" Lowered Height ',H6.0UT6,2023-08-01,F12919,Maximal,Hyster AP,A3D0,'',USD
209988,Class 5 NOT BT,3051.2614,'2 Stage Full Free Lift Mast 138" Maximum Lift Height, 114" Lowered Height ',H6.0UT6,2023-08-01,F13814,Maximal,Hyster AP,A3D0,'',USD
209989,Class 5 NOT BT,3425.235,'2 Stage Full Free Lift Mast 148" Maximum Lift Height, 119" Lowered Height ',H6.0UT6,2023-08-01,F14819,Maximal,Hyster AP,A3D0,'',USD
209990,Class 5 NOT BT,4666.1014,'2 Stage Full Free Lift Mast 157" Maximum Lift Height, 125" Lowered Height ',H6.0UT6,2023-08-01,F15725,Maximal,Hyster AP,A3D0,'',USD
209991,Class 5 NOT BT,7354.4774,'3 Stage Full Free Lift Mast 157" Maximum Lift Height, 99" Lowered Height',H6.0UT6,2023-08-01,E15799,Maximal,Hyster AP,A3D0,'',USD
209992,Class 5 NOT BT,8182.0578,'3 Stage Full Free Lift Mast 171" Maximum Lift Height, 104" Lowered Height',H6.0UT6,2023-08-01,E17114,Maximal,Hyster AP,A3D0,'',USD
209993,Class 5 NOT BT,8261.6909,'3 Stage Full Free Lift Mast 177" Maximum Lift Height, 106" Lowered Height',H6.0UT6,2023-08-01,E18910,Maximal,Hyster AP,A3D0,'',USD
209994,Class 5 NOT BT,8471.3581,'3 Stage Full Free Lift Mast 189" Maximum Lift Height, 110" Lowered Height',H6.0UT6,2023-08-01,E19714,Maximal,Hyster AP,A3D0,'',USD
209995,Class 5 NOT BT,9131.6079,'3 Stage Full Free Lift Mast 197" Maximum Lift Height, 114" Lowered Height',H6.0UT6,2023-08-01,E21319,Maximal,Hyster AP,A3D0,'',USD
209996,Class 5 NOT BT,9667.8719,'3 Stage Full Free Lift Mast 213" Maximum Lift Height, 119" Lowered Height',H6.0UT6,2023-08-01,E21919,Maximal,Hyster AP,A3D0,'',USD
209997,Class 5 NOT BT,11599.2286,'3 Stage Full Free Lift Mast 236" Maximum Lift Height, 131" Lowered Height',H6.0UT6,2023-08-01,E23612,Maximal,Hyster AP,A3D0,'',USD
209998,Class 5 NOT BT,12177.8292,'3 Stage Full Free Lift Mast 256" Maximum Lift Height, 139" Lowered Height',H6.0UT6,2023-08-01,E25639,Maximal,Hyster AP,A3D0,'',USD
209999,Class 5 NOT BT,-21366.894,Without Mast 110-135 Capacities,H6.0UT6,2023-08-01,MANONE,Maximal,Hyster AP,A3D0,'',USD
210000,Class 5 NOT BT,174.3866,'73" Hook Type Carriage',H6.0UT6,2023-08-01,CAR73H,Maximal,Hyster AP,A3D0,'',USD
210001,Class 5 NOT BT,0.0,'83" Hook Type Carriage',H6.0UT6,2023-08-01,CAR83H,Maximal,Hyster AP,A3D0,'',USD
210002,Class 5 NOT BT,4240.7191,'73"  Integral Sideshift Carriage (Hook Type forks)',H6.0UT6,2023-08-01,CA73IH,Maximal,Hyster AP,A3D0,'',USD
210003,Class 5 NOT BT,10775.6804,'73"  Integral Sideshift Carriage and Fork Positioner (Pin Type forks )',H6.0UT6,2023-08-01,C73IFP,Maximal,Hyster AP,A3D0,'',USD
210004,Class 5 NOT BT,0.0,Without Carriage,H6.0UT6,2023-08-01,CANONE,Maximal,Hyster AP,A3D0,'',USD
210005,Class 5 NOT BT,-1998.8937,Without Forks,H6.0UT6,2023-08-01,FONONE,Maximal,Hyster AP,A3D0,'',USD
210006,Class 5 NOT BT,0.0,'48" Long Hook Type (2.6" x 6" ) Standard Tapered Forks ',H6.0UT6,2023-08-01,FH612A,Maximal,Hyster AP,A3D0,'',USD
210007,Class 5 NOT BT,164.3064,'54" Long Hook Type (2.6" x 6" ) Standard Tapered Forks',H6.0UT6,2023-08-01,FOH54S,Maximal,Hyster AP,A3D0,'',USD
210008,Class 5 NOT BT,331.6369,'60" Long Hook Type (2.6" x 6" ) Standard Tapered Forks',H6.0UT6,2023-08-01,FH615A,Maximal,Hyster AP,A3D0,'',USD
210009,Class 5 NOT BT,493.9273,'66" Long Hook Type (2.6" x 6" ) Standard Tapered Forks',H6.0UT6,2023-08-01,FOH66S,Maximal,Hyster AP,A3D0,'',USD
210010,Class 5 NOT BT,653.1937,'72" Long Hook Type (2.6" x 6" ) Standard Tapered Forks ',H6.0UT6,2023-08-01,FH618B,Maximal,Hyster AP,A3D0,'',USD
210011,Class 5 NOT BT,851.7727,'78" Long Hook Type (2.6" x 6" ) Standard Tapered Forks ',H6.0UT6,2023-08-01,FOH78S,Maximal,Hyster AP,A3D0,'',USD
210012,Class 5 NOT BT,1011.039,'84" Long Hook Type (2.8" x 6" ) Standard Tapered Forks ',H6.0UT6,2023-08-01,FOH84S,Maximal,Hyster AP,A3D0,'',USD
210013,Class 5 NOT BT,1089.6642,'88" Long Hook Type (2.8" x 6" ) Standard Tapered Forks ',H6.0UT6,2023-08-01,FOH88S,Maximal,Hyster AP,A3D0,'',USD
210014,Class 5 NOT BT,1247.9226,'91" Long Hook Type (2.8" x 6" ) Standard Tapered Forks ',H6.0UT6,2023-08-01,FOH91S,Maximal,Hyster AP,A3D0,'',USD
210015,Class 5 NOT BT,1330.5798,'96" Long Hook Type (2.8" x 6" ) Standard Tapered Forks ',H6.0UT6,2023-08-01,FOH96S,Maximal,Hyster AP,A3D0,'',USD
210016,Class 5 NOT BT,454.6148,'48" Long Pin Type (2.6" x 6" ) Standard Tapered Forks ',H6.0UT6,2023-08-01,FOP48S,Maximal,Hyster AP,A3D0,'',USD
210017,Class 5 NOT BT,515.0957,'54" Long Pin Type (2.6" x 6" ) Standard Tapered Forks',H6.0UT6,2023-08-01,FOP54S,Maximal,Hyster AP,A3D0,'',USD
210018,Class 5 NOT BT,738.875,'60" Long Pin Type (2.6" x 6" ) Standard Tapered Forks',H6.0UT6,2023-08-01,FP615B,Maximal,Hyster AP,A3D0,'',USD
210019,Class 5 NOT BT,1304.3714,'66" Long Pin Type (2.6" x 6" ) Standard Tapered Forks',H6.0UT6,2023-08-01,FOP66S,Maximal,Hyster AP,A3D0,'',USD
210020,Class 5 NOT BT,2455.5245,'72" Long Pin Type (2.6" x 6" ) Standard Tapered Forks ',H6.0UT6,2023-08-01,FP618B,Maximal,Hyster AP,A3D0,'',USD
210021,Class 5 NOT BT,2829.4981,'78" Long Pin Type (2.6" x 6" ) Standard Tapered Forks ',H6.0UT6,2023-08-01,FOP78S,Maximal,Hyster AP,A3D0,'',USD
210022,Class 5 NOT BT,2783.1294,'84" Long Pin Type (2.8" x 6" ) Standard Tapered Forks ',H6.0UT6,2023-08-01,FOP84S,Maximal,Hyster AP,A3D0,'',USD
210023,Class 5 NOT BT,2929.2916,'88" Long Pin Type (2.8" x 6" ) Standard Tapered Forks ',H6.0UT6,2023-08-01,FOP88S,Maximal,Hyster AP,A3D0,'',USD
210024,Class 5 NOT BT,1248.3661,'91" Long Pin Type (2.8" x 6" ) Standard Tapered Forks ',H6.0UT6,2023-08-01,FOP91S,Maximal,Hyster AP,A3D0,'',USD
210025,Class 5 NOT BT,3469.5876,'96" Long Pin Type (2.8" x 6" ) Standard Tapered Forks ',H6.0UT6,2023-08-01,FOP96S,Maximal,Hyster AP,A3D0,'',USD
210026,Class 5 NOT BT,0.0,'51.5" High Load Backrest',H6.0UT6,2023-08-01,LBR515,Maximal,Hyster AP,A3D0,'',USD
210027,Class 5 NOT BT,-824.5563,Without Load Backrest,H6.0UT6,2023-08-01,LBNONE,Maximal,Hyster AP,A3D0,'',USD
210028,Class 5 NOT BT,0.0,Mast Tilt - 6° Forward / 6° Back,H6.0UT6,2023-08-01,TI6F6B,Maximal,Hyster AP,A3D0,'',USD
210029,Class 5 NOT BT,0.0,Mast Tilt - 6° Forward / 12° Back,H6.0UT6,2023-08-01,T6F12B,Maximal,Hyster AP,A3D0,'',USD
210030,Class 5 NOT BT,0.0,Mast Tilt - 3° Forward / 6° Back,H6.0UT6,2023-08-01,TI3F6B,Maximal,Hyster AP,A3D0,'',USD
210031,Class 5 NOT BT,0.0,Tilt Cylinder Boots,H6.0UT6,2023-08-01,TILTCB,Maximal,Hyster AP,A3D0,'',USD
210032,Class 5 NOT BT,63.5049,Mechanical Lever Hydraulic Controls - Cowl Mounted,H6.0UT6,2023-08-01,MECYCC,Maximal,Hyster AP,A3D0,'',USD
210033,Class 5 NOT BT,126.0019,Mechanical Lever Hydraulic Controls - Seat Side - For use with clamping attachments,H6.0UT6,2023-08-01,MEHYCL,Maximal,Hyster AP,A3D0,'',USD
210034,Class 5 NOT BT,0.0,'2 Function (0 Auxiliary) Hydraulic Control Valve',H6.0UT6,2023-08-01,HCV2CB,Maximal,Hyster AP,A3D0,'',USD
210035,Class 5 NOT BT,378.0056,'3 Function (1 Auxiliary) Hydraulic Control Valve',H6.0UT6,2023-08-01,HCV3CB,Maximal,Hyster AP,A3D0,'',USD
210036,Class 5 NOT BT,744.9231,'4 Function (2 Auxiliary) Hydraulic Control Valve',H6.0UT6,2023-08-01,HCV4CB,Maximal,Hyster AP,A3D0,'',USD
210037,Class 5 NOT BT,0.0,'1 Auxiliary Function Hose Group - 2 Hoses Internally Mounted',H6.0UT6,2023-08-01,'1A2SLF',Maximal,Hyster AP,A3D0,'',USD
210038,Class 5 NOT BT,1171.3134,'1 Auxiliary Function Hose Group - 2 Hoses Internally Mounted',H6.0UT6,2023-08-01,'1A2SFF',Maximal,Hyster AP,A3D0,'',USD
210039,Class 5 NOT BT,1421.3012,'1 Auxiliary Function Hose Group - 2 Hoses Internally Mounted',H6.0UT6,2023-08-01,'1A3SFF',Maximal,Hyster AP,A3D0,'',USD
210040,Class 5 NOT BT,802.3799,'2 Auxiliary Function Hose Group - 4 Hoses Internally Mounted',H6.0UT6,2023-08-01,'2A2SLF',Maximal,Hyster AP,A3D0,'',USD
210041,Class 5 NOT BT,1655.1606,'2 Auxiliary Function Hose Group - 4 Hoses Internally Mounted',H6.0UT6,2023-08-01,'2A2SFF',Maximal,Hyster AP,A3D0,'',USD
210042,Class 5 NOT BT,1857.7716,'2 Auxiliary Function Hose Group - 4 Hoses Internally Mounted',H6.0UT6,2023-08-01,'2A3SFF',Maximal,Hyster AP,A3D0,'',USD
210043,Class 5 NOT BT,0.0,Without Hose Group,H6.0UT6,2023-08-01,HGNONE,Maximal,Hyster AP,A3D0,'',USD
210044,Class 5 NOT BT,0.0,'8.25-15-14PR- Pneumatic -Dual Drive Tread',H6.0UT6,2023-08-01,DT825P,Maximal,Hyster AP,A3D0,'',USD
210045,Class 5 NOT BT,0.0,'8.25-15NHS -Pneumatic Shaped Solid (PSS) -Dual Drive Tread  ',H6.0UT6,2023-08-01,DTNHPS,Maximal,Hyster AP,A3D0,'',USD
210046,Class 5 NOT BT,0.0,'8.25-15-14PR - Pneumatic Steer Tire  ',H6.0UT6,2023-08-01,STPNPR,Maximal,Hyster AP,A3D0,'',USD
210047,Class 5 NOT BT,0.0,'8.25-15NHS -Pneumatic Shaped Solid (PSS) Steer Tire  ',H6.0UT6,2023-08-01,STPSS8,Maximal,Hyster AP,A3D0,'',USD
210048,Class 5 NOT BT,0.0,'96.5" Short Overhead Guard',H6.0UT6,2023-08-01,OHGS96,Maximal,Hyster AP,A3D0,'',USD
210049,Class 5 NOT BT,10545.9638,Full Steel Cab,H6.0UT6,2023-08-01,CAB055,Maximal,Hyster AP,A3D0,'',USD
210050,Class 5 NOT BT,11793.4025,Cab with Heater,H6.0UT6,2023-08-01,CAB047,Maximal,Hyster AP,A3D0,'',USD
210051,Class 5 NOT BT,15452.2349,Enclosed Cabin with Air Conditioning,H6.0UT6,2023-08-01,ENCBAC,Maximal,Hyster AP,A3D0,'',USD
210052,Class 5 NOT BT,5815.8131,Solid Top Screen with Front and Rear Screens and Washer/Wipers,H6.0UT6,2023-08-01,TSSFRW,Maximal,Hyster AP,A3D0,'',USD
210053,Class 5 NOT BT,3451.9574,Solid Top Screen with Front Screen and Washer/Wipers,H6.0UT6,2023-08-01,TSSFWW,Maximal,Hyster AP,A3D0,'',USD
210054,Class 5 NOT BT,332.8365,Rain Cover for Overhead Guard,H6.0UT6,2023-08-01,RACOHG,Maximal,Hyster AP,A3D0,'',USD
210055,Class 5 NOT BT,0.0,Mirrors - Dual Side View - Mounted on the Left and Right Side of Overhead Guard,H6.0UT6,2023-08-01,MIRDRV,Maximal,Hyster AP,A3D0,'',USD
210056,Class 5 NOT BT,66.529,Rear Drive Handle with Horn Button,H6.0UT6,2023-08-01,HNDLRD,Maximal,Hyster AP,A3D0,'',USD
210057,Class 5 NOT BT,0.0,Lever Shift Direction Control - Mounted on Left Hand Side of Steering Column,H6.0UT6,2023-08-01,DICOLV,Maximal,Hyster AP,A3D0,'',USD
210058,Class 5 NOT BT,0.0,Steering Wheel with Spinner Knob,H6.0UT6,2023-08-01,SWWISK,Maximal,Hyster AP,A3D0,'',USD
210059,Class 5 NOT BT,470.743,Full-Suspension Vinyl Seat,H6.0UT6,2023-08-01,FSVSEA,Maximal,Hyster AP,A3D0,'',USD
210060,Class 5 NOT BT,487.8793,Full Suspension Vinyl with Seat Belt with Sequential Interlock,H6.0UT6,2023-08-01,SNFSAP,Maximal,Hyster AP,A3D0,'',USD
210061,Class 5 NOT BT,282.2442,Work Lights - LED - 2 Front Rear Combination Lights - 2 Brake / Tail / Back-up Front and Rear Turn Signals,H6.0UT6,2023-08-01,L2FSTR,Maximal,Hyster AP,A3D0,'',USD
210062,Class 5 NOT BT,346.7572,Work Lights - LED - 2 Front and 1 Rear Rear Combination Lights - 2 Brake / Tail / Back-up Front and Rear Turn Signals,H6.0UT6,2023-08-01,LL21BT,Maximal,Hyster AP,A3D0,'',USD
210063,Class 5 NOT BT,0.0,Without Lights,H6.0UT6,2023-08-01,LTNONE,Maximal,Hyster AP,A3D0,'',USD
210064,Class 5 NOT BT,0.0,Visible Alarm - Amber LED Strobe - Keyswitch Activated - Does Not Increase Truck Height,H6.0UT6,2023-08-01,LASWKS,Maximal,Hyster AP,A3D0,'',USD
210065,Class 5 NOT BT,67.537,Visual Alarm not Included,H6.0UT6,2023-08-01,VISALA,Maximal,Hyster AP,A3D0,'',USD
210066,Class 5 NOT BT,0.0,Audible Alarm - Reverse Direction Activated,H6.0UT6,2023-08-01,ALAAUR,Maximal,Hyster AP,A3D0,'',USD
210067,Class 5 NOT BT,-15.1202,No Audible Reverse Alarm Selected,H6.0UT6,2023-08-01,ARANIN,Maximal,Hyster AP,A3D0,'',USD
210068,Class 5 NOT BT,20.1603,Parking Alarm ,H6.0UT6,2023-08-01,PRKALM,Maximal,Hyster AP,A3D0,'',USD
210069,Class 5 NOT BT,0.0,'Standard Warranty 12 Months / 2,000 Hours, Powertrain 36 Months / 3,000 Hours ',H6.0UT6,2023-08-01,WAP12D,Maximal,Hyster AP,A3D0,'',USD
210070,Class 5 NOT BT,0.0,English Literature Pack and Labels,H6.0UT6,2023-08-01,LITPEN,Maximal,Hyster AP,A3D0,'',USD
210071,Class 5 NOT BT,0.0,Fees & Surcharges,H6.0UT6,2023-08-01,A3D0,Maximal,Hyster AP,A3D0,'',USD
210072,Class 5 NOT BT,0.0,Mitsubishi 5.0L Diesel  S6S-T 63.9kw / 85.5hp,H7.0UT6,2023-08-01,MT5DS6,Maximal,Hyster AP,A3D0,'',USD
210073,Class 5 NOT BT,0.0,Electronic Powershift 2 Speed Transmission,H7.0UT6,2023-08-01,UTPS2S,Maximal,Hyster AP,A3D0,'',USD
210074,Class 5 NOT BT,0.0,Brakes - Self Energizing Drum ,H7.0UT6,2023-08-01,DRAXDB,Maximal,Hyster AP,A3D0,'',USD
210075,Class 5 NOT BT,0.0,Key Switch Start,H7.0UT6,2023-08-01,SSKEIA,Maximal,Hyster AP,A3D0,'',USD
210076,Class 5 NOT BT,0.0,Standard (14° F to 104° F) ,H7.0UT6,2023-08-01,ST104F,Maximal,Hyster AP,A3D0,'',USD
210077,Class 5 NOT BT,0.0,Cold Ambient (-4° F to 104° F),H7.0UT6,2023-08-01,AT104F,Maximal,Hyster AP,A3D0,'',USD
210078,Class 5 NOT BT,1355.7802,Hot Ambient (14° F to 122° F),H7.0UT6,2023-08-01,HA1412,Maximal,Hyster AP,A3D0,'',USD
210079,Class 5 NOT BT,0.0,High Air Intake ,H7.0UT6,2023-08-01,AIINHI,Maximal,Hyster AP,A3D0,'',USD
210080,Class 5 NOT BT,173.2677,Heavy Duty Air Intake with Precleaner ,H7.0UT6,2023-08-01,AIHWPC,Maximal,Hyster AP,A3D0,'',USD
210081,Class 5 NOT BT,0.0,Fuel Cap - Non Lockable,H7.0UT6,2023-08-01,ACFCNL,Maximal,Hyster AP,A3D0,'',USD
210082,Class 5 NOT BT,10.0801,Fuel Cap - Lockable,H7.0UT6,2023-08-01,ACFCLO,Maximal,Hyster AP,A3D0,'',USD
210083,Class 5 NOT BT,0.0,Overhead Exhaust ,H7.0UT6,2023-08-01,EXOVHD,Maximal,Hyster AP,A3D0,'',USD
210084,Class 5 NOT BT,80.6412,Spark Arrester,H7.0UT6,2023-08-01,SPKARR,Maximal,Hyster AP,A3D0,'',USD
210085,Class 5 NOT BT,895.1173,Operator Presence System,H7.0UT6,2023-08-01,OPPRSY,Maximal,Hyster AP,A3D0,'',USD
210086,Class 5 NOT BT,436.1278,Battery Disconnect,H7.0UT6,2023-08-01,BADISW,Maximal,Hyster AP,A3D0,'',USD
210087,Class 5 NOT BT,0.0,'2 Stage Limited Free Lift Mast 118" Maximum Lift Height, 99" Lowered Height ',H7.0UT6,2023-08-01,V11899,Maximal,Hyster AP,A3D0,'',USD
210088,Class 5 NOT BT,0.0,'2 Stage Limited Free Lift Mast 118" Maximum Lift Height, 104" Lowered Height ',H7.0UT6,2023-08-01,V11814,Maximal,Hyster AP,A3D0,'',USD
210089,Class 5 NOT BT,2378.9154,'2 Stage Full Free Lift Mast 118" Maximum Lift Height, 104" Lowered Height ',H7.0UT6,2023-08-01,F11814,Maximal,Hyster AP,A3D0,'',USD
210090,Class 5 NOT BT,2615.7989,'2 Stage Full Free Lift Mast 129" Maximum Lift Height, 109" Lowered Height ',H7.0UT6,2023-08-01,F12919,Maximal,Hyster AP,A3D0,'',USD
210091,Class 5 NOT BT,3051.2614,'2 Stage Full Free Lift Mast 138" Maximum Lift Height, 114" Lowered Height ',H7.0UT6,2023-08-01,F13814,Maximal,Hyster AP,A3D0,'',USD
210092,Class 5 NOT BT,3425.235,'2 Stage Full Free Lift Mast 148" Maximum Lift Height, 119" Lowered Height ',H7.0UT6,2023-08-01,F14819,Maximal,Hyster AP,A3D0,'',USD
